,address,categories,city,country,latitude,longitude,menus max amount,menus min amount,menus name,postal code,postalCode,province
2920,6987 Hamner Ave,"Caterers,Restaurants,Pizza Place,Pizza",Corona,US,33.96148,-117.55833999999999,12.75,12.75,Pizza Nova Special,Pizza Nora,92880,CA
2921,6987 Hamner Ave,"Caterers,Restaurants,Pizza Place,Pizza",Corona,US,33.96148,-117.55833999999999,1.99,1.99,Pizza Puff,Pizza Nora,92880,CA
2922,6987 Hamner Ave,"Caterers,Restaurants,Pizza Place,Pizza",Corona,US,33.96148,-117.55833999999999,12.5,12.5,Vegetarian Pizza,Pizza Nora,92880,CA
2923,7921 Williston Rd,"Restaurants,Bars Clubs,Bars Pubs,Bars & Clubs,Bars & Pubs",Williston,US,44.4385,-73.0725,6.0,6.0,Flat Bread Pizza,Montys Old Brick Tavern,5495,VT
2924,415 S Teller,Restaurant,Denver,US,39.708715000000005,-105.07683899999999,9.0,9.0,Build Your Own Pizza,Lucky Strike Lanes - Belmar,80226,CO
2925,500 Main St,American Restaurant,Blowing Rock,US,36.132596899999996,-81.6754141,13.0,8.0,Create Your Own Pizza,Manor House Restaurant,28605,Bamboo
2926,500 Main St,American Restaurant,Blowing Rock,US,36.132596899999996,-81.6754141,9.0,9.0,Pizza,Manor House Restaurant,28605,Bamboo
2927,1492 N Leroy St,Pizza Place,Fenton,US,42.817609000000004,-83.70711386,14.99,10.49,Cheese Pizza,John's Pizzeria and Resturant,48430,MI
2928,1492 N Leroy St,Pizza Place,Fenton,US,42.817609000000004,-83.70711386,19.99,15.99,Chicken Ranch Pizza,John's Pizzeria and Resturant,48430,MI
2929,1492 N Leroy St,Pizza Place,Fenton,US,42.817609000000004,-83.70711386,20.99,15.99,Garden Pizza,John's Pizzeria and Resturant,48430,MI
2930,1492 N Leroy St,Pizza Place,Fenton,US,42.817609000000004,-83.70711386,4.25,4.25,Kids Mini Pizza,John's Pizzeria and Resturant,48430,MI
2931,1492 N Leroy St,Pizza Place,Fenton,US,42.817609000000004,-83.70711386,7.5,7.5,Pizza Sub,John's Pizzeria and Resturant,48430,MI
2932,1492 N Leroy St,Pizza Place,Fenton,US,42.817609000000004,-83.70711386,23.99,18.99,Seafood Pizza,John's Pizzeria and Resturant,48430,MI
2933,1492 N Leroy St,Pizza Place,Fenton,US,42.817609000000004,-83.70711386,20.99,15.99,Veggie Pizza,John's Pizzeria and Resturant,48430,MI
2935,1400 Us Highway 46,"Diner,American Restaurant",Little Falls,US,40.88429673,-74.21228361,8.95,8.95,Pizza Burger,Park West Diner Cafe,7424,Great Notch
2936,1400 Us Highway 46,"Diner,American Restaurant",Little Falls,US,40.88429673,-74.21228361,5.95,5.95,Pizza Fries,Park West Diner Cafe,7424,Great Notch
2937,262 Swansea Mall Dr,Italian Restaurant,Swansea,US,41.75459428,-71.217035,13.0,13.0,Buffalo Chicken Pizza,Unwined,2777,MA
2938,262 Swansea Mall Dr,Italian Restaurant,Swansea,US,41.75459428,-71.217035,12.0,12.0,Chorizo and Pepper Pizza Fire Grilled Pizza Crust,Unwined,2777,MA
2939,262 Swansea Mall Dr,Italian Restaurant,Swansea,US,41.75459428,-71.217035,12.0,12.0,Fresh Mozzarella and Tomato Pizza,Unwined,2777,MA
2940,262 Swansea Mall Dr,Italian Restaurant,Swansea,US,41.75459428,-71.217035,12.0,12.0,Pizza Rustico,Unwined,2777,MA
2941,12914 Fm 1960 Rd W,"Sandwich Place and New American Restaurant,wich Place,New American Restaurant",Houston,US,29.91965126,-95.6110391,6.29,6.29,The Pizza Steak,Texadelphia,77065,TX
2942,9700 Bluegrass Pkwy,Pizza Place,Louisville,US,38.22139178,-85.57727337,8.25,4.75,Bbq Chicken Pizza Bread,Wick's Pizza,40299,KY
2948,9700 Bluegrass Pkwy,Pizza Place,Louisville,US,38.22139178,-85.57727337,6.99,3.99,Pizza Bread,Wick's Pizza,40299,KY
2950,277 Alexander St,"Italian Restaurant,Pub,Fish & Chips Shop,Bar,Take Out Restaurants,Restaurants",Rochester,US,43.15336592,-77.59550733,8.25,8.25,Panini Alla Pizza,Gusto,14607,NY
2951,2243 N Cotner Blvd,"Convenience Stores,Grocery Stores,Restaurants,Sandwich Shops",Lincoln,US,40.834675,-96.630843,1.99,1.99,Breakfast Pizza Slice,Casey's General Store,68505,NE
2952,2243 N Cotner Blvd,"Convenience Stores,Grocery Stores,Restaurants,Sandwich Shops",Lincoln,US,40.834675,-96.630843,11.59,11.59,Cheese Pizza,Casey's General Store,68505,NE
2953,2243 N Cotner Blvd,"Convenience Stores,Grocery Stores,Restaurants,Sandwich Shops",Lincoln,US,40.834675,-96.630843,2.99,2.99,Mini Pizza Bites,Casey's General Store,68505,NE
2954,2243 N Cotner Blvd,"Convenience Stores,Grocery Stores,Restaurants,Sandwich Shops",Lincoln,US,40.834675,-96.630843,1.99,1.99,Pizza By The Slice,Casey's General Store,68505,NE
2955,2243 N Cotner Blvd,"Convenience Stores,Grocery Stores,Restaurants,Sandwich Shops",Lincoln,US,40.834675,-96.630843,11.99,11.99,Specialty Pizza,Casey's General Store,68505,NE
2956,2243 N Cotner Blvd,"Convenience Stores,Grocery Stores,Restaurants,Sandwich Shops",Lincoln,US,40.834675,-96.630843,11.99,11.99,Whole Breakfast Pizza,Casey's General Store,68505,NE
2957,312 Locust St,"Restaurant,Pizza Place",Sterling,US,41.788326,-89.69604,13.6,13.6,Taco Pizza,Manny's Pizza Sterling,61081,IL
2958,594 N Pinecrest Rd,"Restaurant,Pizza Place",Bolingbrook,US,41.717476,-88.050285,4.93,4.93,Pizza Bread,Mr T's Pizza,60440,IL
2959,594 N Pinecrest Rd,"Restaurant,Pizza Place",Bolingbrook,US,41.717476,-88.050285,4.44,4.44,Pizza Puff,Mr T's Pizza,60440,IL
2961,3332 Airport Blvd N W,"Pizza Place,Restaurants,Catering",Wilson,US,35.759628,-77.952833,27.55,27.55,Fajita Pizza,Pizza Inn,27896,NC
2962,3332 Airport Blvd N W,"Pizza Place,Restaurants,Catering",Wilson,US,35.759628,-77.952833,27.55,27.55,Lone Star Bbq Pizza,Pizza Inn,27896,NC
2963,3332 Airport Blvd N W,"Pizza Place,Restaurants,Catering",Wilson,US,35.759628,-77.952833,27.55,27.55,Original Bbq Chicken Pizza,Pizza Inn,27896,NC
2964,3332 Airport Blvd N W,"Pizza Place,Restaurants,Catering",Wilson,US,35.759628,-77.952833,7.65,7.65,Philly Cheese Pizza,Pizza Inn,27896,NC
2965,3332 Airport Blvd N W,"Pizza Place,Restaurants,Catering",Wilson,US,35.759628,-77.952833,27.55,27.55,Sicilian Pizza,Pizza Inn,27896,NC
2966,3332 Airport Blvd N W,"Pizza Place,Restaurants,Catering",Wilson,US,35.759628,-77.952833,27.55,27.55,Ultimate Meat Pizza,Pizza Inn,27896,NC
2967,300 New Britain Rd,"Restaurant,Pizza Place",Berlin,US,41.640440000000005,-72.76979,14.75,7.95,3 Cheese Pizza,Empire Pizza,06037-1355,CT
2968,300 New Britain Rd,"Restaurant,Pizza Place",Berlin,US,41.640440000000005,-72.76979,16.95,8.95,Bbq Pizza,Empire Pizza,06037-1355,CT
2969,300 New Britain Rd,"Restaurant,Pizza Place",Berlin,US,41.640440000000005,-72.76979,16.95,8.95,Buffalo Chicken Pizza,Empire Pizza,06037-1355,CT
2970,300 New Britain Rd,"Restaurant,Pizza Place",Berlin,US,41.640440000000005,-72.76979,11.95,6.95,Cheese Pizza,Empire Pizza,06037-1355,CT
2971,300 New Britain Rd,"Restaurant,Pizza Place",Berlin,US,41.640440000000005,-72.76979,18.95,9.95,Musaka Pizza,Empire Pizza,06037-1355,CT
2972,300 New Britain Rd,"Restaurant,Pizza Place",Berlin,US,41.640440000000005,-72.76979,19.95,10.95,Philly Cheesesteak Pizza,Empire Pizza,06037-1355,CT
2973,300 New Britain Rd,"Restaurant,Pizza Place",Berlin,US,41.640440000000005,-72.76979,19.95,10.95,S.m.o.g. Pizza,Empire Pizza,06037-1355,CT
2974,10114 Saint Charles Rock Rd,Mexican Restaurant,Saint Ann,US,38.72569383,-90.37790914,7.5,7.5,Mexican Pizza,Acapulco Mexican Restaurant,63074,Saint Anne
2975,190 University Town Center Dr,Restaurant,Sarasota,US,27.393811,-82.446163,8.96,8.96,Prosciutto Roasted Mushroom Pizza,Brio Tuscan Grille - Sarasota - University Town Center,34243,FL
2976,4658 Shoreline Dr,Diner,Spring Park,US,44.936719200000006,-93.64211798,4.69,4.69,Pizza Burger,Minnetonka Drive In,55384,MN
2977,4658 Shoreline Dr,Diner,Spring Park,US,44.936719200000006,-93.64211798,4.79,4.79,Pizzaburger,Minnetonka Drive In,55384,MN
2978,167 Rte 202,American Italian,Montville,US,40.915166,-74.378649,11.5,11.5,Montville Inn Pizza,Lunello's Montville Inn,7045,Montville Township
2979,167 Rte 202,American Italian,Montville,US,40.915166,-74.378649,12.5,12.5,Spicy Shrimp Pizza,Lunello's Montville Inn,7045,Montville Township
2980,424,"Pizza Delivery,Grocers-Ethnic Foods,Italian Grocery Stores,Restaurants,Italian Foods,Grocery Stores,Pizza Restaurants,Italian Restaurants,Pizza,Pizza Place",Chicopee,US,42.147975,-72.60071500000001,22.0,22.0,Combination Pizza (extra Large 28 Pieces),John's Pizzeria,1013,MA
2981,424,"Pizza Delivery,Grocers-Ethnic Foods,Italian Grocery Stores,Restaurants,Italian Foods,Grocery Stores,Pizza Restaurants,Italian Restaurants,Pizza,Pizza Place",Chicopee,US,42.147975,-72.60071500000001,18.0,18.0,Combination Pizza (large 20 Pieces),John's Pizzeria,1013,MA
2982,424,"Pizza Delivery,Grocers-Ethnic Foods,Italian Grocery Stores,Restaurants,Italian Foods,Grocery Stores,Pizza Restaurants,Italian Restaurants,Pizza,Pizza Place",Chicopee,US,42.147975,-72.60071500000001,14.5,14.5,Combination Pizza (medium 16 Pieces),John's Pizzeria,1013,MA
2983,424,"Pizza Delivery,Grocers-Ethnic Foods,Italian Grocery Stores,Restaurants,Italian Foods,Grocery Stores,Pizza Restaurants,Italian Restaurants,Pizza,Pizza Place",Chicopee,US,42.147975,-72.60071500000001,24.0,24.0,Combination Pizza (party Size 36 Pieces),John's Pizzeria,1013,MA
2984,424,"Pizza Delivery,Grocers-Ethnic Foods,Italian Grocery Stores,Restaurants,Italian Foods,Grocery Stores,Pizza Restaurants,Italian Restaurants,Pizza,Pizza Place",Chicopee,US,42.147975,-72.60071500000001,9.0,9.0,Combination Pizza (personal Size),John's Pizzeria,1013,MA
2985,424,"Pizza Delivery,Grocers-Ethnic Foods,Italian Grocery Stores,Restaurants,Italian Foods,Grocery Stores,Pizza Restaurants,Italian Restaurants,Pizza,Pizza Place",Chicopee,US,42.147975,-72.60071500000001,12.5,12.5,Combination Pizza (small 8 Pieces),John's Pizzeria,1013,MA
2986,424,"Pizza Delivery,Grocers-Ethnic Foods,Italian Grocery Stores,Restaurants,Italian Foods,Grocery Stores,Pizza Restaurants,Italian Restaurants,Pizza,Pizza Place",Chicopee,US,42.147975,-72.60071500000001,9.0,9.0,Personal Pizza,John's Pizzeria,1013,MA
2987,424,"Pizza Delivery,Grocers-Ethnic Foods,Italian Grocery Stores,Restaurants,Italian Foods,Grocery Stores,Pizza Restaurants,Italian Restaurants,Pizza,Pizza Place",Chicopee,US,42.147975,-72.60071500000001,22.0,22.0,Veggie Pizza (extra Large 28 Pieces),John's Pizzeria,1013,MA
2988,424,"Pizza Delivery,Grocers-Ethnic Foods,Italian Grocery Stores,Restaurants,Italian Foods,Grocery Stores,Pizza Restaurants,Italian Restaurants,Pizza,Pizza Place",Chicopee,US,42.147975,-72.60071500000001,18.0,18.0,Veggie Pizza (large 20 Pieces),John's Pizzeria,1013,MA
2989,424,"Pizza Delivery,Grocers-Ethnic Foods,Italian Grocery Stores,Restaurants,Italian Foods,Grocery Stores,Pizza Restaurants,Italian Restaurants,Pizza,Pizza Place",Chicopee,US,42.147975,-72.60071500000001,14.5,14.5,Veggie Pizza (medium 16 Pieces),John's Pizzeria,1013,MA
2990,424,"Pizza Delivery,Grocers-Ethnic Foods,Italian Grocery Stores,Restaurants,Italian Foods,Grocery Stores,Pizza Restaurants,Italian Restaurants,Pizza,Pizza Place",Chicopee,US,42.147975,-72.60071500000001,24.0,24.0,Veggie Pizza (party Size 36 Pieces),John's Pizzeria,1013,MA
2991,424,"Pizza Delivery,Grocers-Ethnic Foods,Italian Grocery Stores,Restaurants,Italian Foods,Grocery Stores,Pizza Restaurants,Italian Restaurants,Pizza,Pizza Place",Chicopee,US,42.147975,-72.60071500000001,9.0,9.0,Veggie Pizza (personal Size),John's Pizzeria,1013,MA
2992,424,"Pizza Delivery,Grocers-Ethnic Foods,Italian Grocery Stores,Restaurants,Italian Foods,Grocery Stores,Pizza Restaurants,Italian Restaurants,Pizza,Pizza Place",Chicopee,US,42.147975,-72.60071500000001,12.5,12.5,Veggie Pizza (small 8 Pieces),John's Pizzeria,1013,MA
2993,127 W US Highway 54,"Pizza Place,American Restaurant,Italian Restaurant",Andover,US,37.67888023,-97.136386,39.99,39.99,Large Cheese Pepperoni Pizza,Poplar Pizza & Restaurant,67002,KS
2995,127 W US Highway 54,"Pizza Place,American Restaurant,Italian Restaurant",Andover,US,37.67888023,-97.136386,16.99,7.69,Meatball or Chicken Parm Pizza,Poplar Pizza & Restaurant,67002,KS
2996,127 W US Highway 54,"Pizza Place,American Restaurant,Italian Restaurant",Andover,US,37.67888023,-97.136386,50.99,50.99,Party Cheese Pepperoni Sheet Pizza,Poplar Pizza & Restaurant,67002,KS
2997,127 W US Highway 54,"Pizza Place,American Restaurant,Italian Restaurant",Andover,US,37.67888023,-97.136386,7.59,4.99,Pizza,Poplar Pizza & Restaurant,67002,KS
2998,127 W US Highway 54,"Pizza Place,American Restaurant,Italian Restaurant",Andover,US,37.67888023,-97.136386,6.99,6.99,Pizza Logs,Poplar Pizza & Restaurant,67002,KS
2999,127 W US Highway 54,"Pizza Place,American Restaurant,Italian Restaurant",Andover,US,37.67888023,-97.136386,4.49,4.49,Pizza Slice,Poplar Pizza & Restaurant,67002,KS
3000,127 W US Highway 54,"Pizza Place,American Restaurant,Italian Restaurant",Andover,US,37.67888023,-97.136386,14.79,6.99,White Pizza,Poplar Pizza & Restaurant,67002,KS
3001,215 Main St,Pizza Place,Auburn,US,41.36616803,-85.0557612,19.95,19.95,2 Medium Pizzas,Pizza Forum,46706,Norland Park
3002,215 Main St,Pizza Place,Auburn,US,41.36616803,-85.0557612,12.48,12.48,Cheese Pizza,Pizza Forum,46706,Norland Park
3003,215 Main St,Pizza Place,Auburn,US,41.36616803,-85.0557612,12.99,12.99,Gourmet Meat Pizza (medium),Pizza Forum,46706,Norland Park
3004,215 Main St,Pizza Place,Auburn,US,41.36616803,-85.0557612,7.99,7.99,Gourmet Meat Pizza (small),Pizza Forum,46706,Norland Park
3005,215 Main St,Pizza Place,Auburn,US,41.36616803,-85.0557612,11.96,11.96,Medium Gourmet House Pizza,Pizza Forum,46706,Norland Park
3006,215 Main St,Pizza Place,Auburn,US,41.36616803,-85.0557612,9.95,9.95,Medium Pizza,Pizza Forum,46706,Norland Park
3007,215 Main St,Pizza Place,Auburn,US,41.36616803,-85.0557612,4.99,4.99,Pizza Shell,Pizza Forum,46706,Norland Park
3008,215 Main St,Pizza Place,Auburn,US,41.36616803,-85.0557612,4.99,4.99,Small Pizza,Pizza Forum,46706,Norland Park
3009,215 Main St,Pizza Place,Auburn,US,41.36616803,-85.0557612,9.49,9.49,White Pizza (medium),Pizza Forum,46706,Norland Park
3010,215 Main St,Pizza Place,Auburn,US,41.36616803,-85.0557612,5.47,5.47,White Pizza (small),Pizza Forum,46706,Norland Park
3011,13674 W State Road 84,"Diner,Breakfast Spot",Fort Lauderdale,US,26.11706487,-80.33117294,6.95,6.95,Pizza Burger,Ally's Comfort Cafe,33325,Plantation
3013,2844 Hudson St,"American Restaurant, Breakfast Spot, and Bar",Baltimore,US,39.28234924,-76.57568604,12.0,12.0,Buffalo Chicken Pizza,Saute,21224,MD
3014,10500 10534 S Ridgeland Ave,Pizza Place,Chicago Ridge,US,41.70129061,-87.77907887,9.5,9.5,Cheese Pan Pizza,Nick's Pizza,60415,IL
3015,10500 10534 S Ridgeland Ave,Pizza Place,Chicago Ridge,US,41.70129061,-87.77907887,11.5,11.5,Deep Dish Cheese Pizza,Nick's Pizza,60415,IL
3016,10500 10534 S Ridgeland Ave,Pizza Place,Chicago Ridge,US,41.70129061,-87.77907887,12.5,12.5,Stuffed Cheese Pizza,Nick's Pizza,60415,IL
3017,10500 10534 S Ridgeland Ave,Pizza Place,Chicago Ridge,US,41.70129061,-87.77907887,7.49,7.49,Thin Crust Cheese Pizza,Nick's Pizza,60415,IL
3019,194 Buckland Hills Dr,"Restaurant,Restaurants,Italian Restaurant,Italian Restaurants,Pizza",Manchester,US,41.80686,-72.54589,10.99,10.99,Bbq Chicken Pizza,Bertucci's,6042,CT
3020,194 Buckland Hills Dr,"Restaurant,Restaurants,Italian Restaurant,Italian Restaurants,Pizza",Manchester,US,41.80686,-72.54589,8.49,8.49,Buffalo Chicken Flatbread Pizza,Bertucci's,6042,CT
3021,194 Buckland Hills Dr,"Restaurant,Restaurants,Italian Restaurant,Italian Restaurants,Pizza",Manchester,US,41.80686,-72.54589,5.0,5.0,Cheese Party Pizza,Bertucci's,6042,CT
3022,194 Buckland Hills Dr,"Restaurant,Restaurants,Italian Restaurant,Italian Restaurants,Pizza",Manchester,US,41.80686,-72.54589,10.29,10.29,Cheese Pizza,Bertucci's,6042,CT
3023,6240 S Main Saint L115 (behind Mcalisteraposs Deli),Restaurant,Aurora,US,39.603241,-104.708548,15.0,15.0,Pepperoni Pizza,Wine Experience Cafe and World Cellar,80016,CO
3024,8915 159th St,"Pizza Place,Caterers,Restaurants,Italian Restaurants,Pizza",Tinley Park,US,41.601646,-87.83605,11.25,11.25,Cheese Pizza,Barraco's Pizza,60487,IL
3025,8915 159th St,"Pizza Place,Caterers,Restaurants,Italian Restaurants,Pizza",Tinley Park,US,41.601646,-87.83605,2.95,2.95,Pizza Bread,Barraco's Pizza,60487,IL
3026,8915 159th St,"Pizza Place,Caterers,Restaurants,Italian Restaurants,Pizza",Tinley Park,US,41.601646,-87.83605,8.5,8.5,Steak Pizzaola,Barraco's Pizza,60487,IL
3027,7840 Wyoming St,Pizza Place,Dearborn,US,42.35040491,-83.15706662,8.99,8.99,Blt Pizza,Cottage Inn Pizza,48126,MI
3029,7840 Wyoming St,Pizza Place,Dearborn,US,42.35040491,-83.15706662,10.99,10.99,Pizza of The Week,Cottage Inn Pizza,48126,MI
3030,100 S Main St,Italian Restaurant,Sayville,US,40.735908,-73.08076036,11.0,11.0,Grilled Pizza of The Day,Butera's Restaurant of Sayville,11782,Fire Island Pines
3031,100 S Main St,Italian Restaurant,Sayville,US,40.735908,-73.08076036,44.0,44.0,Sirloin Steak Pizzaiola,Butera's Restaurant of Sayville,11782,Fire Island Pines
3032,5301 Grove Rd,American Restaurant,Pittsburgh,US,40.35805609,-80.00173351,3.99,3.99,French Bread Pizza,Frisch's,15236,West Mifflin
3033,5301 Grove Rd,American Restaurant,Pittsburgh,US,40.35805609,-80.00173351,3.99,3.99,Pizza Bagel,Frisch's,15236,West Mifflin
3034,5301 Grove Rd,American Restaurant,Pittsburgh,US,40.35805609,-80.00173351,7.99,7.99,Pizza Calzones,Frisch's,15236,West Mifflin
3035,1070 Palm Coast Pkwy Nw,"American Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza,Pizza Place",Palm Coast,US,29.553562,-81.22315,13.99,13.99,Bianca Pizza (no Sauce),Joe's New York Pizza Pasta,32137,FL
3036,1070 Palm Coast Pkwy Nw,"American Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza,Pizza Place",Palm Coast,US,29.553562,-81.22315,1.5,1.5,Creat Your Own Pizza,Joe's New York Pizza Pasta,32137,FL
3037,1070 Palm Coast Pkwy Nw,"American Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza,Pizza Place",Palm Coast,US,29.553562,-81.22315,6.99,6.99,Pizza Roll,Joe's New York Pizza Pasta,32137,FL
3038,200 Dyckman St,"Fried Chicken Joint Inwood,Fried Chicken Joint,Locksmiths",New York,US,40.864779,-73.927187,1.0,1.0,Pizza Role,Crown Fried Chicken,10040,Manhattan
3039,1601 Collins Ave,Restaurant,Miami Beach,US,25.789053,-80.13011800000001,19.0,19.0,Breakfast Pizza,Preston's Market At Loews Miami Beach Hotel,33139,Venetian Islands
3040,1601 Collins Ave,Restaurant,Miami Beach,US,25.789053,-80.13011800000001,19.0,19.0,Italian Sausage Pizza,Preston's Market At Loews Miami Beach Hotel,33139,Venetian Islands
3041,841 Old Winston Rd,Southern / Soul Food Restaurant,Kernersville,US,36.11223333,-80.09080399,9.0,9.0,Buffalo Chicken Pizza,J. Peppers Southern Grille,27284,Matthewstown
3042,841 Old Winston Rd,Southern / Soul Food Restaurant,Kernersville,US,36.11223333,-80.09080399,4.0,4.0,Cheese Pizza,J. Peppers Southern Grille,27284,Matthewstown
3043,841 Old Winston Rd,Southern / Soul Food Restaurant,Kernersville,US,36.11223333,-80.09080399,9.0,9.0,Roma Tomatro Basil Pizza,J. Peppers Southern Grille,27284,Matthewstown
3044,24 Manorhaven Blvd,Italian Restaurant,Port Washington,US,40.84218532,-73.70950493,21.0,21.0,Special Neapolitan Pizza,Pepe Rosso 24,11050,Baxter Estates
3045,24 Manorhaven Blvd,Italian Restaurant,Port Washington,US,40.84218532,-73.70950493,23.0,23.0,Special Sicilian Pizza,Pepe Rosso 24,11050,Baxter Estates
3046,3975 State Highway 6 S,Italian Restaurant,College Station,US,30.586123999999998,-96.28402,13.0,13.0,Pizza,Luigi's Patio Ristorante,77845,TX
3047,361 W Main St,"Restaurants,Barbecue Restaurants,Restaurant",Plymouth,US,41.2388,-75.9525,7.99,7.99,Sicilian Pizza,Uncle Buck's BBQ,18651,PA
3048,361 W Main St,"Restaurants,Barbecue Restaurants,Restaurant",Plymouth,US,41.2388,-75.9525,12.99,12.99,White Pizza,Uncle Buck's BBQ,18651,PA
3049,SE Indian St,Italian Restaurant,Stuart,US,27.15995607,-80.24148524,19.95,19.95,Veggie Pizza,Casa Giuseppe's Italian Grill,34997,FL
3050,201 W Market St,"Coffee and Espresso Restaurants,Coffee Shops,Restaurants,Coffee Shop",Baltimore,US,39.84525,-82.60276,5.45,5.45,Veggie Pizza Wrap,Rosewood Cafe,43105,OH
3051,286 Us Highway 46,Italian Restaurant,Fairfield,US,40.877805,-74.29705600000001,8.99,8.99,Gnocchi Bella Pizza,Bella Piazza,7004,NJ
3052,286 Us Highway 46,Italian Restaurant,Fairfield,US,40.877805,-74.29705600000001,9.99,9.99,Insalata Bella Pizza,Bella Piazza,7004,NJ
3054,20 Market St,Café,Lockport,US,43.171102000000005,-78.689865,6.25,6.25,Pizza Hogie,Cousins Cafe,14094,NY
3055,1370 Dixwell Ave,"Pizza Place,Caterers,Restaurants,Pizza",Hamden,US,41.35037,-72.93177,9.5,9.5,H.l.d. Pizza,Paesano's Pizza,6514,CT
3056,1370 Dixwell Ave,"Pizza Place,Caterers,Restaurants,Pizza",Hamden,US,41.35037,-72.93177,23.5,23.5,Hawaiian Pizza,Paesano's Pizza,6514,CT
3057,904,Pizza Place,Binghamton,US,42.13666,-75.90507,4.39,4.39,Pizza Boat,Original Italian Pizza,13905,Choconut Center
3058,986 Route 9 S,"Japanese Restaurant,Asian Restaurant,Sushi Restaurant,Japanese Restaurant, Asian Restaurant, and Sushi Restaurant",Parlin,US,40.45759301,-74.29607391,12.99,12.99,Tuna Pizza,Arirang Hibachi Steakhouse,8859,NJ
3059,425 OK-152,"wich Place,Sandwich Place",Mustang,US,35.39174386,-97.71733761,3.79,3.79,Kid Pizza Bites,City Bites,73064,OK
3060,2000 E Rio Salado Pkwy,Restaurant,Tempe,US,33.43374,-111.901381,4.95,4.95,Italian Pepperoni Four Cheese Pizza,Thirsty Lion Gastropub & Grill – Tempe,85281,AZ
3061,2000 E Rio Salado Pkwy,Restaurant,Tempe,US,33.43374,-111.901381,14.95,14.95,Margherita Pizza,Thirsty Lion Gastropub & Grill – Tempe,85281,AZ
